itrial,n,dgp,method,rmse,coverage,width,coverage_type,time,num_outliers
4,500,linear,XBART,2.4793509675808565,0.724,4.892464338568009,Overall,0.863400936126709,171
4,500,linear,XBART,1.8436036526347301,0.8145896656534954,4.8861221588648025,Interior,0.863400936126709,171
4,500,linear,XBART,3.3815468651510403,0.5497076023391813,4.9046665439618975,Exterior,0.863400936126709,171
4,500,linear,XBART-GP,1.710297613213988,0.878,5.426219657063718,Overall,7.147763967514038,171
4,500,linear,XBART-GP,1.5240695378559828,0.8966565349544073,5.057025926813038,Interior,7.147763967514038,171
4,500,linear,XBART-GP,2.0208876014216997,0.8421052631578947,6.1365397579553775,Exterior,7.147763967514038,171
4,500,linear,jackknife+ XBART,2.2161079315571417,0.794,5.061119880746332,Overall,343.85341143608093,171
4,500,linear,jackknife+ XBART,1.6412164070985988,0.8693009118541033,5.0399070329761715,Interior,343.85341143608093,171
4,500,linear,jackknife+ XBART,3.029461232207256,0.6491228070175439,5.1019329036491525,Exterior,343.85341143608093,171
4,500,linear,jackknife+ RF,3.5526660507694143,0.744,7.720266650754869,Overall,91.59014296531677,171
4,500,linear,jackknife+ RF,2.7266634548266113,0.8358662613981763,7.704973861113961,Interior,91.59014296531677,171
4,500,linear,jackknife+ RF,4.754009598000699,0.5672514619883041,7.749689620297902,Exterior,91.59014296531677,171
4,500,linear,CV+ XBART,2.268491250895554,0.782,4.945197491354349,Overall,6.399752616882324,171
4,500,linear,CV+ XBART,1.6554626531131629,0.8753799392097265,4.937949258849694,Interior,6.399752616882324,171
4,500,linear,CV+ XBART,3.126366983037648,0.6023391812865497,4.959142921144008,Exterior,6.399752616882324,171
4,500,linear,CV+ RF,3.58864817833315,0.748,8.072758705104482,Overall,1.5844199657440186,171
4,500,linear,CV+ RF,2.7637022847532373,0.8419452887537994,8.06029730936595,Interior,1.5844199657440186,171
4,500,linear,CV+ RF,4.791732230860723,0.5672514619883041,8.096734139010776,Exterior,1.5844199657440186,171
5,50,linear,XBART,3.194857814976334,0.7,6.955991232603555,Overall,0.12496423721313477,44
5,50,linear,XBART,2.331867705980144,0.8333333333333334,6.8427785753933295,Interior,0.12496423721313477,44
5,50,linear,XBART,3.295072702007323,0.6818181818181818,6.9714293222231305,Exterior,0.12496423721313477,44
5,50,linear,XBART-GP,3.0421056159953297,0.7,7.366145988565157,Overall,0.3543272018432617,44
5,50,linear,XBART-GP,2.454401754011416,0.6666666666666666,6.606767929829317,Interior,0.3543272018432617,44
5,50,linear,XBART-GP,3.1136641711938275,0.7045454545454546,7.4696975420291345,Exterior,0.3543272018432617,44
5,50,linear,jackknife+ XBART,2.7086936994574358,0.98,11.04686810365201,Overall,6.814444065093994,44
5,50,linear,jackknife+ XBART,2.4811553467888348,1.0,10.802159071114863,Interior,6.814444065093994,44
5,50,linear,jackknife+ XBART,2.7382571047052555,0.9772727272727273,11.080237517179802,Exterior,6.814444065093994,44
5,50,linear,jackknife+ RF,3.55062516606043,0.88,11.638002298455662,Overall,0.9743006229400635,44
5,50,linear,jackknife+ RF,3.350950559579952,0.8333333333333334,11.718642656462938,Interior,0.9743006229400635,44
5,50,linear,jackknife+ RF,3.5769900232934155,0.8863636363636364,11.627005886000124,Exterior,0.9743006229400635,44
5,50,linear,CV+ XBART,2.9807255574174083,0.92,11.41670477613523,Overall,1.2460010051727295,44
5,50,linear,CV+ XBART,2.643578540627616,1.0,11.397281933807596,Interior,1.2460010051727295,44
5,50,linear,CV+ XBART,3.023789004142684,0.9090909090909091,11.419353345543545,Exterior,1.2460010051727295,44
5,50,linear,CV+ RF,3.638246804901605,0.88,11.895503719351831,Overall,0.18768525123596191,44
5,50,linear,CV+ RF,3.2929462669801066,0.8333333333333334,11.594360946826987,Interior,0.18768525123596191,44
5,50,linear,CV+ RF,3.682825681350739,0.8863636363636364,11.936568642877944,Exterior,0.18768525123596191,44
5,100,linear,XBART,3.498152762535476,0.64,6.572487703602262,Overall,0.2898712158203125,78
5,100,linear,XBART,2.225222471275819,0.8636363636363636,6.510835808848608,Interior,0.2898712158203125,78
5,100,linear,XBART,3.780468943874384,0.5769230769230769,6.5898766995584195,Exterior,0.2898712158203125,78
5,100,linear,XBART-GP,2.498055793548117,0.84,7.490073603238276,Overall,1.3806672096252441,78
5,100,linear,XBART-GP,2.162962778468864,0.9090909090909091,6.845704399377066,Interior,1.3806672096252441,78
5,100,linear,XBART-GP,2.5847265867037046,0.8205128205128205,7.671818763301692,Exterior,1.3806672096252441,78
5,100,linear,jackknife+ XBART,2.946090895888821,0.78,7.548007184400625,Overall,27.708252668380737,78
5,100,linear,jackknife+ XBART,2.1324861912855035,0.9090909090909091,7.442721462341724,Interior,27.708252668380737,78
5,100,linear,jackknife+ XBART,3.1376543068631277,0.7435897435897436,7.577703157289032,Exterior,27.708252668380737,78
5,100,linear,jackknife+ RF,4.025734892404546,0.72,8.942941694100806,Overall,3.0304505825042725,78
5,100,linear,jackknife+ RF,3.14277420232731,0.9090909090909091,8.885905139827953,Interior,3.0304505825042725,78
5,100,linear,jackknife+ RF,4.241672821438939,0.6666666666666666,8.959028927357252,Exterior,3.0304505825042725,78
5,100,linear,CV+ XBART,2.9389373664397316,0.79,7.312020783575433,Overall,2.5231435298919678,78
5,100,linear,CV+ XBART,2.1284926505063217,0.8636363636363636,7.120124059664391,Interior,2.5231435298919678,78
5,100,linear,CV+ XBART,3.1298085121933967,0.7692307692307693,7.366145500575981,Exterior,2.5231435298919678,78
5,100,linear,CV+ RF,4.117526403262223,0.74,9.732469429643732,Overall,0.28226256370544434,78
5,100,linear,CV+ RF,3.1884372606978135,0.9090909090909091,9.705258829649146,Interior,0.28226256370544434,78
5,100,linear,CV+ RF,4.343795251403798,0.6923076923076923,9.740144214257592,Exterior,0.28226256370544434,78
5,150,linear,XBART,3.408926696405897,0.5733333333333334,5.8315959954993515,Overall,0.4009239673614502,94
5,150,linear,XBART,2.553267619624076,0.6785714285714286,5.7903516335099905,Interior,0.4009239673614502,94
5,150,linear,XBART,3.828842602084863,0.5106382978723404,5.856167104769608,Exterior,0.4009239673614502,94
5,150,linear,XBART-GP,2.1700002769303492,0.86,6.679352512277197,Overall,2.5425708293914795,94
5,150,linear,XBART-GP,2.0612713818947315,0.8571428571428571,6.0172877629326225,Interior,2.5425708293914795,94
5,150,linear,XBART-GP,2.232259032602778,0.8617021276595744,7.073774065078221,Exterior,2.5425708293914795,94
5,150,linear,jackknife+ XBART,2.9168885244348357,0.7733333333333333,6.5365110697883075,Overall,54.385093212127686,94
5,150,linear,jackknife+ XBART,2.2041694419553624,0.875,6.5201342072097725,Interior,54.385093212127686,94
5,150,linear,jackknife+ XBART,3.2684297023112783,0.7127659574468085,6.546267498558497,Exterior,54.385093212127686,94
5,150,linear,jackknife+ RF,3.6269316371410625,0.7666666666666667,8.536963631596869,Overall,6.39966082572937,94
5,150,linear,jackknife+ RF,2.6035051768071455,0.8928571428571429,8.44183838044346,Interior,6.39966082572937,94
5,150,linear,jackknife+ RF,4.117442877120798,0.6914893617021277,8.593633993986131,Exterior,6.39966082572937,94
5,150,linear,CV+ XBART,2.9608218141467897,0.8133333333333334,7.209965635062837,Overall,3.4308412075042725,94
5,150,linear,CV+ XBART,2.1641917807280713,0.9107142857142857,7.140426165861991,Interior,3.4308412075042725,94
5,150,linear,CV+ XBART,3.3464513003026566,0.7553191489361702,7.251393403948447,Exterior,3.4308412075042725,94
5,150,linear,CV+ RF,3.712427241694473,0.7466666666666667,8.572947055999348,Overall,0.39228296279907227,94
5,150,linear,CV+ RF,2.730280235419435,0.875,8.426089405945868,Interior,0.39228296279907227,94
5,150,linear,CV+ RF,4.189486987524201,0.6702127659574468,8.660436719860996,Exterior,0.39228296279907227,94
5,200,linear,XBART,3.2684349822427436,0.67,6.146712243388361,Overall,0.5027656555175781,104
5,200,linear,XBART,2.4628944134028314,0.7708333333333334,6.119510336457637,Interior,0.5027656555175781,104
5,200,linear,XBART,3.865791730331104,0.5769230769230769,6.171821695939798,Exterior,0.5027656555175781,104
5,200,linear,XBART-GP,1.914407319993819,0.955,7.048445063308962,Overall,3.3848390579223633,104
5,200,linear,XBART-GP,1.7730023735910818,0.9270833333333334,6.215366404912945,Interior,3.3848390579223633,104
5,200,linear,XBART-GP,2.036237776466736,0.9807692307692307,7.8174407479822055,Exterior,3.3848390579223633,104
5,200,linear,jackknife+ XBART,2.936288364723108,0.76,6.2625322357166295,Overall,86.10408234596252,104
5,200,linear,jackknife+ XBART,2.098757858825484,0.8645833333333334,6.250199233896386,Interior,86.10408234596252,104
5,200,linear,jackknife+ XBART,3.537571085672581,0.6634615384615384,6.273916545089161,Exterior,86.10408234596252,104
5,200,linear,jackknife+ RF,3.747893891737474,0.77,8.148828139475643,Overall,11.454200744628906,104
5,200,linear,jackknife+ RF,2.697886826540335,0.90625,8.081533889405648,Interior,11.454200744628906,104
5,200,linear,jackknife+ RF,4.50490839697903,0.6442307692307693,8.210945908771025,Exterior,11.454200744628906,104
5,200,linear,CV+ XBART,2.9638738537804405,0.785,6.504345984375984,Overall,4.051275014877319,104
5,200,linear,CV+ XBART,2.12822013003294,0.8854166666666666,6.4859498484414,Interior,4.051275014877319,104
5,200,linear,CV+ XBART,3.565452333646342,0.6923076923076923,6.521327032930984,Exterior,4.051275014877319,104
5,200,linear,CV+ RF,3.7307829109458766,0.755,8.191634075331379,Overall,0.5146856307983398,104
5,200,linear,CV+ RF,2.7328152277270217,0.875,8.126184778119836,Interior,0.5146856307983398,104
5,200,linear,CV+ RF,4.45791585823538,0.6442307692307693,8.252048811218955,Exterior,0.5146856307983398,104
5,300,linear,XBART,2.875925139357428,0.6533333333333333,5.096747445305322,Overall,0.6271162033081055,130
5,300,linear,XBART,2.1037287032487546,0.7647058823529411,5.08243121455324,Interior,0.6271162033081055,130
5,300,linear,XBART,3.6468310421389307,0.5076923076923077,5.115468670134968,Exterior,0.6271162033081055,130
5,300,linear,XBART-GP,1.842567030205167,0.8833333333333333,5.792994009643892,Overall,4.914512634277344,130
5,300,linear,XBART-GP,1.6711893541166707,0.8764705882352941,5.358161697559465,Interior,4.914512634277344,130
5,300,linear,XBART-GP,2.045120689492121,0.8923076923076924,6.361620879292757,Exterior,4.914512634277344,130
5,300,linear,jackknife+ XBART,2.7250756969362695,0.6933333333333334,5.261299000389421,Overall,150.93266773223877,130
5,300,linear,jackknife+ XBART,1.9985180316404823,0.7941176470588235,5.251774958206696,Interior,150.93266773223877,130
5,300,linear,jackknife+ XBART,3.451664739195971,0.5615384615384615,5.273753517089908,Exterior,150.93266773223877,130
5,300,linear,jackknife+ RF,3.7280713866238617,0.7366666666666667,7.793566847289524,Overall,28.050122261047363,130
5,300,linear,jackknife+ RF,2.77887296915276,0.8529411764705882,7.7347790785220845,Interior,28.050122261047363,130
5,300,linear,jackknife+ RF,4.687784397733301,0.5846153846153846,7.870443160293101,Exterior,28.050122261047363,130
5,300,linear,CV+ XBART,2.73361601335809,0.7633333333333333,5.856672525811085,Overall,4.7450196743011475,130
5,300,linear,CV+ XBART,1.9285950746165466,0.8705882352941177,5.8126162105307895,Interior,4.7450196743011475,130
5,300,linear,CV+ XBART,3.5186159090825524,0.6230769230769231,5.914284630408394,Exterior,4.7450196743011475,130
5,300,linear,CV+ RF,3.7687717346289857,0.7,7.618467419101884,Overall,0.8231282234191895,130
5,300,linear,CV+ RF,2.826501854740559,0.8176470588235294,7.57544963652514,Interior,0.8231282234191895,130
5,300,linear,CV+ RF,4.725497899201655,0.5461538461538461,7.674721442471467,Exterior,0.8231282234191895,130
5,500,linear,XBART,2.509729409744563,0.722,4.987238563168574,Overall,0.8561766147613525,191
5,500,linear,XBART,1.794491718447937,0.8284789644012945,4.9960918484436485,Interior,0.8561766147613525,191
5,500,linear,XBART,3.3584533432643315,0.5497382198952879,4.9729157089801035,Exterior,0.8561766147613525,191
5,500,linear,XBART-GP,1.5418562011097188,0.938,5.662178209098093,Overall,7.687637090682983,191
5,500,linear,XBART-GP,1.4375900639101455,0.9320388349514563,5.283218005360249,Interior,7.687637090682983,191
5,500,linear,XBART-GP,1.6970265467440415,0.9476439790575916,6.275260423522146,Exterior,7.687637090682983,191
5,500,linear,jackknife+ XBART,2.402191296794724,0.752,5.011713110100002,Overall,340.17781043052673,191
5,500,linear,jackknife+ XBART,1.6882975049222213,0.8511326860841424,4.993886590252979,Interior,340.17781043052673,191
5,500,linear,jackknife+ XBART,3.239565478485175,0.5916230366492147,5.040552872575029,Exterior,340.17781043052673,191
5,500,linear,jackknife+ RF,3.8009389988542472,0.696,7.369576518819777,Overall,92.14069867134094,191
5,500,linear,jackknife+ RF,3.0409767698230956,0.7896440129449838,7.343650457617287,Interior,92.14069867134094,191
5,500,linear,jackknife+ RF,4.781114059255168,0.5445026178010471,7.4115197277808695,Exterior,92.14069867134094,191
5,500,linear,CV+ XBART,2.397981294286232,0.774,5.177657498117058,Overall,6.345468759536743,191
5,500,linear,CV+ XBART,1.6684526437129281,0.8802588996763754,5.168605942538173,Interior,6.345468759536743,191
5,500,linear,CV+ XBART,3.2480225708478034,0.6020942408376964,5.192301114210646,Exterior,6.345468759536743,191
5,500,linear,CV+ RF,3.797899539673831,0.698,7.390708441460547,Overall,1.598583698272705,191
5,500,linear,CV+ RF,3.0300934807254687,0.7993527508090615,7.353242471179158,Interior,1.598583698272705,191
5,500,linear,CV+ RF,4.785967330228865,0.5340314136125655,7.451320927413159,Exterior,1.598583698272705,191
6,50,linear,XBART,3.7162205098474623,0.8,10.140171685117718,Overall,0.12374329566955566,40
6,50,linear,XBART,2.7410562103685057,0.9,10.226339660769117,Interior,0.12374329566955566,40
6,50,linear,XBART,3.92231071055873,0.775,10.118629691204866,Exterior,0.12374329566955566,40
6,50,linear,XBART-GP,2.6438024466703207,0.96,11.153817419333631,Overall,0.36268067359924316,40
6,50,linear,XBART-GP,2.331235803572133,1.0,9.968333965477477,Interior,0.36268067359924316,40
6,50,linear,XBART-GP,2.716330084564616,0.95,11.450188282797669,Exterior,0.36268067359924316,40
6,50,linear,jackknife+ XBART,2.6960085456210234,0.96,12.04118696096165,Overall,6.860535144805908,40
6,50,linear,jackknife+ XBART,1.1717640268516798,1.0,12.000737680712703,Interior,6.860535144805908,40
6,50,linear,jackknife+ XBART,2.956741426625106,0.95,12.051299281023883,Exterior,6.860535144805908,40
6,50,linear,jackknife+ RF,4.358185295715761,0.88,13.367490771647299,Overall,0.9574141502380371,40
6,50,linear,jackknife+ RF,3.1040753011066253,1.0,13.593418097035059,Interior,0.9574141502380371,40
6,50,linear,jackknife+ RF,4.6188096920100845,0.85,13.311008940300358,Exterior,0.9574141502380371,40
6,50,linear,CV+ XBART,2.7208783311709213,0.98,12.061647131871121,Overall,1.2458300590515137,40
6,50,linear,CV+ XBART,1.2698157555238665,1.0,11.468059116054967,Interior,1.2458300590515137,40
6,50,linear,CV+ XBART,2.975040437212604,0.975,12.210044135825159,Exterior,1.2458300590515137,40
6,50,linear,CV+ RF,4.337884182489497,0.92,13.791113205598068,Overall,0.18415522575378418,40
6,50,linear,CV+ RF,2.8653102416494876,1.0,13.714638070419463,Interior,0.18415522575378418,40
6,50,linear,CV+ RF,4.633470435930325,0.9,13.810231989392719,Exterior,0.18415522575378418,40
6,100,linear,XBART,3.302972717287855,0.74,7.242502319078171,Overall,0.29619359970092773,67
6,100,linear,XBART,2.272504133719612,0.9090909090909091,7.115308183417364,Interior,0.29619359970092773,67
6,100,linear,XBART,3.706673692639513,0.6567164179104478,7.305150176940957,Exterior,0.29619359970092773,67
6,100,linear,XBART-GP,2.3276607301940833,0.95,7.991060181658859,Overall,1.3716480731964111,67
6,100,linear,XBART-GP,2.0580100782251267,0.9696969696969697,7.216749594988564,Interior,1.3716480731964111,67
6,100,linear,XBART-GP,2.4495874358094234,0.9402985074626866,8.372437037780047,Exterior,1.3716480731964111,67
6,100,linear,jackknife+ XBART,2.586101314788057,0.91,9.101927108799133,Overall,27.782888889312744,67
6,100,linear,jackknife+ XBART,1.6336932852697277,1.0,9.013033507589524,Interior,27.782888889312744,67
6,100,linear,jackknife+ XBART,2.944046680138172,0.8656716417910447,9.145710524320286,Exterior,27.782888889312744,67
6,100,linear,jackknife+ RF,3.78348479828247,0.86,10.965552962774765,Overall,2.9956812858581543,67
6,100,linear,jackknife+ RF,3.345034424852594,0.9090909090909091,10.849686186215212,Interior,2.9956812858581543,67
6,100,linear,jackknife+ RF,3.981731223396144,0.835820895522388,11.02262167361753,Exterior,2.9956812858581543,67
6,100,linear,CV+ XBART,2.6417775219253836,0.92,9.667329984054806,Overall,2.5308151245117188,67
6,100,linear,CV+ XBART,1.706968076688263,1.0,9.491354529835391,Interior,2.5308151245117188,67
6,100,linear,CV+ XBART,2.996877546802743,0.8805970149253731,9.75400446150616,Exterior,2.5308151245117188,67
6,100,linear,CV+ RF,3.865420518757599,0.88,11.989863130716822,Overall,0.28018641471862793,67
6,100,linear,CV+ RF,3.4475047803265464,0.9090909090909091,11.912196125159554,Interior,0.28018641471862793,67
6,100,linear,CV+ RF,4.0554607275315,0.8656716417910447,12.028117028976377,Exterior,0.28018641471862793,67
6,150,linear,XBART,3.35347583276021,0.68,6.110601957457975,Overall,0.3966248035430908,95
6,150,linear,XBART,2.6474965884386568,0.7818181818181819,6.168957968809726,Interior,0.3966248035430908,95
6,150,linear,XBART,3.7011547613617615,0.6210526315789474,6.076816898254331,Exterior,0.3966248035430908,95
6,150,linear,XBART-GP,2.2932676417159237,0.84,6.9665542758287575,Overall,2.397663116455078,95
6,150,linear,XBART-GP,2.4369234572625804,0.8,6.295232195920052,Interior,2.397663116455078,95
6,150,linear,XBART-GP,2.205826483061296,0.8631578947368421,7.355214427354847,Exterior,2.397663116455078,95
6,150,linear,jackknife+ XBART,2.929439781394357,0.8133333333333334,7.274493665824063,Overall,54.00574064254761,95
6,150,linear,jackknife+ XBART,2.1194441415458587,0.8909090909090909,7.28947719554706,Interior,54.00574064254761,95
6,150,linear,jackknife+ XBART,3.3089674397088302,0.7684210526315789,7.265818990721276,Exterior,54.00574064254761,95
6,150,linear,jackknife+ RF,4.066499488681711,0.8133333333333334,10.216118876420973,Overall,6.657294750213623,95
6,150,linear,jackknife+ RF,3.386476173158201,0.8909090909090909,10.09365211243802,Interior,6.657294750213623,95
6,150,linear,jackknife+ RF,4.412554536167577,0.7684210526315789,10.287020687147944,Exterior,6.657294750213623,95
6,150,linear,CV+ XBART,2.9356407377904574,0.8466666666666667,7.5846751742373515,Overall,3.3940651416778564,95
6,150,linear,CV+ XBART,2.21950506678176,0.8909090909090909,7.551464242747111,Interior,3.3940651416778564,95
6,150,linear,CV+ XBART,3.279532749815036,0.8210526315789474,7.603902555626441,Exterior,3.3940651416778564,95
6,150,linear,CV+ RF,4.063924354967191,0.8,10.140273187150626,Overall,0.4020965099334717,95
6,150,linear,CV+ RF,3.3731925489907355,0.8545454545454545,10.116750305577295,Interior,0.4020965099334717,95
6,150,linear,CV+ RF,4.414698697405676,0.7684210526315789,10.153891697535181,Exterior,0.4020965099334717,95
6,200,linear,XBART,3.124497271370816,0.71,6.153319784299221,Overall,0.48960018157958984,114
6,200,linear,XBART,2.3240432355972374,0.813953488372093,6.181101133276119,Interior,0.48960018157958984,114
6,200,linear,XBART,3.612837031107758,0.631578947368421,6.132361924544718,Exterior,0.48960018157958984,114
6,200,linear,XBART-GP,1.8727943198278616,0.945,7.0618138965836055,Overall,3.119352102279663,114
6,200,linear,XBART-GP,1.758081681895762,0.9418604651162791,6.526658971885825,Interior,3.119352102279663,114
6,200,linear,XBART-GP,1.9548825729915278,0.9473684210526315,7.465527260829301,Exterior,3.119352102279663,114
6,200,linear,jackknife+ XBART,2.8059669903724425,0.835,6.761239200294592,Overall,84.17864179611206,114
6,200,linear,jackknife+ XBART,2.002912756053358,0.9069767441860465,6.739720712534967,Interior,84.17864179611206,114
6,200,linear,jackknife+ XBART,3.2843160420356483,0.7807017543859649,6.777472445446592,Exterior,84.17864179611206,114
6,200,linear,jackknife+ RF,3.961199073236931,0.755,8.862885695016661,Overall,12.24930739402771,114
6,200,linear,jackknife+ RF,3.315330783296687,0.8023255813953488,8.842031981406114,Interior,12.24930739402771,114
6,200,linear,jackknife+ RF,4.385940110202831,0.7192982456140351,8.87861744388076,Exterior,12.24930739402771,114
6,200,linear,CV+ XBART,2.848666936994189,0.845,7.1980617991879425,Overall,3.9967997074127197,114
6,200,linear,CV+ XBART,2.0778906887996014,0.9186046511627907,7.200900317260435,Interior,3.9967997074127197,114
6,200,linear,CV+ XBART,3.3135348540800336,0.7894736842105263,7.195920460992905,Exterior,3.9967997074127197,114
6,200,linear,CV+ RF,3.991982083209574,0.765,9.610557484655477,Overall,0.5471069812774658,114
6,200,linear,CV+ RF,3.4135972657279234,0.813953488372093,9.586938724941824,Interior,0.5471069812774658,114
6,200,linear,CV+ RF,4.378031891169347,0.7280701754385965,9.62837514549209,Exterior,0.5471069812774658,114
6,300,linear,XBART,2.8868599108969444,0.7,5.407403109842132,Overall,0.6077578067779541,148
6,300,linear,XBART,2.253748968093131,0.7631578947368421,5.353662729476287,Interior,0.6077578067779541,148
6,300,linear,XBART,3.417089022169352,0.6351351351351351,5.462595932920568,Exterior,0.6077578067779541,148
6,300,linear,XBART-GP,1.8099150954635181,0.88,6.036862508209168,Overall,4.389292240142822,148
6,300,linear,XBART-GP,1.7080653031181614,0.868421052631579,5.685014746557097,Interior,4.389292240142822,148
6,300,linear,XBART-GP,1.9088693408048147,0.8918918918918919,6.398219668824811,Exterior,4.389292240142822,148
6,300,linear,jackknife+ XBART,2.594189033162166,0.79,5.881742718397424,Overall,150.6423361301422,148
6,300,linear,jackknife+ XBART,1.862465194541635,0.875,5.871619732598742,Interior,150.6423361301422,148
6,300,linear,jackknife+ XBART,3.174742997259614,0.7027027027027027,5.892139298406883,Exterior,150.6423361301422,148
6,300,linear,jackknife+ RF,3.688599090800481,0.8266666666666667,8.947552875511603,Overall,28.499886512756348,148
6,300,linear,jackknife+ RF,3.081483832258489,0.875,8.93657742153727,Interior,28.499886512756348,148
6,300,linear,jackknife+ RF,4.222211617301435,0.777027027027027,8.958824963377134,Exterior,28.499886512756348,148
6,300,linear,CV+ XBART,2.63691940026759,0.82,6.138499462249128,Overall,4.755403757095337,148
6,300,linear,CV+ XBART,1.9365110704323414,0.9078947368421053,6.111928861586098,Interior,4.755403757095337,148
6,300,linear,CV+ XBART,3.200498016477395,0.7297297297297297,6.165788187254403,Exterior,4.755403757095337,148
6,300,linear,CV+ RF,3.720417088501212,0.82,8.898727384527307,Overall,0.8452332019805908,148
6,300,linear,CV+ RF,3.116758555317817,0.868421052631579,8.859994928991444,Interior,0.8452332019805908,148
6,300,linear,CV+ RF,4.252102057359107,0.7702702702702703,8.938506663185763,Exterior,0.8452332019805908,148
6,500,linear,XBART,2.4065040532551354,0.762,5.235943885302207,Overall,0.8471901416778564,180
6,500,linear,XBART,1.8608819247465733,0.84375,5.233063202028395,Interior,0.8471901416778564,180
6,500,linear,XBART,3.1512861457710803,0.6166666666666667,5.241065100011206,Exterior,0.8471901416778564,180
6,500,linear,XBART-GP,1.4931097898102625,0.96,5.885855672529503,Overall,6.927972793579102,180
6,500,linear,XBART-GP,1.3613152388786143,0.965625,5.56741521850896,Interior,6.927972793579102,180
6,500,linear,XBART-GP,1.7024020362427428,0.95,6.451972035232694,Exterior,6.927972793579102,180
6,500,linear,jackknife+ XBART,2.1895746081784897,0.818,5.252796904194159,Overall,339.9624013900757,180
6,500,linear,jackknife+ XBART,1.6212794509945947,0.9,5.248373125898345,Interior,339.9624013900757,180
6,500,linear,jackknife+ XBART,2.9401279486146006,0.6722222222222223,5.260661398942273,Exterior,339.9624013900757,180
6,500,linear,jackknife+ RF,3.4409231322147416,0.798,8.161873670664912,Overall,93.20025372505188,180
6,500,linear,jackknife+ RF,2.8443238294116844,0.85625,8.14181667114735,Interior,93.20025372505188,180
6,500,linear,jackknife+ RF,4.301885262433931,0.6944444444444444,8.197530558696139,Exterior,93.20025372505188,180
6,500,linear,CV+ XBART,2.2912116846976125,0.82,5.595518764047394,Overall,6.260443210601807,180
6,500,linear,CV+ XBART,1.7159831804432863,0.890625,5.57580633392687,Interior,6.260443210601807,180
6,500,linear,CV+ XBART,3.0573718233029936,0.6944444444444444,5.630563084261655,Exterior,6.260443210601807,180
6,500,linear,CV+ RF,3.4970191423724626,0.812,8.367665327882268,Overall,1.6177222728729248,180
6,500,linear,CV+ RF,2.885870891894053,0.875,8.347151953230174,Interior,1.6177222728729248,180
6,500,linear,CV+ RF,4.3776777098021045,0.7,8.404133549485989,Exterior,1.6177222728729248,180
7,50,linear,XBART,3.5644855981106778,0.62,6.8116156188541686,Overall,0.1263291835784912,42
7,50,linear,XBART,2.942463411315058,0.75,7.539945978241023,Interior,0.1263291835784912,42
7,50,linear,XBART,3.671035767754235,0.5952380952380952,6.672886026590006,Exterior,0.1263291835784912,42
7,50,linear,XBART-GP,3.193392549883457,0.7,7.230995801990916,Overall,0.3384275436401367,42
7,50,linear,XBART-GP,3.119102457348613,0.75,7.376648940640807,Interior,0.3384275436401367,42
7,50,linear,XBART-GP,3.207347954185132,0.6904761904761905,7.2032523470099825,Exterior,0.3384275436401367,42
7,50,linear,jackknife+ XBART,3.103961450262268,0.88,8.955689700335242,Overall,6.714409351348877,42
7,50,linear,jackknife+ XBART,2.444090646743292,1.0,8.841066779587953,Interior,6.714409351348877,42
7,50,linear,jackknife+ XBART,3.2143287884087894,0.8571428571428571,8.97752263762044,Exterior,6.714409351348877,42
7,50,linear,jackknife+ RF,4.037890104019675,0.82,11.257888612570706,Overall,0.9547147750854492,42
7,50,linear,jackknife+ RF,3.5603741030591736,0.875,11.282672155777819,Interior,0.9547147750854492,42
7,50,linear,jackknife+ RF,4.122579274056951,0.8095238095238095,11.253167937674116,Exterior,0.9547147750854492,42
7,50,linear,CV+ XBART,3.146716737138935,0.88,9.715018133200202,Overall,1.227477788925171,42
7,50,linear,CV+ XBART,2.5489458195310366,1.0,9.296775220766364,Interior,1.227477788925171,42
7,50,linear,CV+ XBART,3.248128812475757,0.8571428571428571,9.794683449854265,Exterior,1.227477788925171,42
7,50,linear,CV+ RF,4.012723292700477,0.8,11.231176987732542,Overall,0.1837475299835205,42
7,50,linear,CV+ RF,3.5735526978973624,0.625,11.004205777894835,Interior,0.1837475299835205,42
7,50,linear,CV+ RF,4.091033110037737,0.8333333333333334,11.274409599130202,Exterior,0.1837475299835205,42
7,100,linear,XBART,3.2224218927049013,0.62,5.387956808626127,Overall,0.29236483573913574,81
7,100,linear,XBART,1.9035703056087012,0.8421052631578947,5.570613492250677,Interior,0.29236483573913574,81
7,100,linear,XBART,3.4597371398025776,0.5679012345679012,5.345111413701848,Exterior,0.29236483573913574,81
7,100,linear,XBART-GP,2.5642689315079465,0.8,6.007829022091625,Overall,1.3402817249298096,81
7,100,linear,XBART-GP,1.740324789569006,0.9473684210526315,5.5707411097121335,Interior,1.3402817249298096,81
7,100,linear,XBART-GP,2.7216589853129474,0.7654320987654321,6.11035581635348,Exterior,1.3402817249298096,81
7,100,linear,jackknife+ XBART,2.6469717317939105,0.78,6.679450368576791,Overall,27.79431915283203,81
7,100,linear,jackknife+ XBART,1.5794040350611205,1.0,6.60025138266856,Interior,27.79431915283203,81
7,100,linear,jackknife+ XBART,2.839861998642913,0.7283950617283951,6.69802790848119,Exterior,27.79431915283203,81
7,100,linear,jackknife+ RF,4.095239700996255,0.77,10.141991810099432,Overall,2.9736859798431396,81
7,100,linear,jackknife+ RF,3.7298136130819795,0.8421052631578947,10.112940150983947,Interior,2.9736859798431396,81
7,100,linear,jackknife+ RF,4.176329741196341,0.7530864197530864,10.148806396805535,Exterior,2.9736859798431396,81
